Customer Id,Customer Segment,Customer Country,Customer City,Customer State,Customer Street,Customer Zipcode
19439,Corporate,EE. UU.,Garden Grove,CA,9780 Misty Pike,92840.0
19438,Home Office,Puerto Rico,Caguas,PR,4135 Golden Shadow Front,725.0
19437,Corporate,EE. UU.,Bismarck,ND,8307 Merry Pointe,58501.0
19436,Home Office,Puerto Rico,Caguas,PR,9299 Grand Branch Route,725.0
19435,Consumer,EE. UU.,Gaithersburg,MD,2210 Merry Leaf Row,20878.0
19434,Corporate,Puerto Rico,Caguas,PR,3309 Harvest Thicket,725.0
19433,Corporate,EE. UU.,Bismarck,ND,5953 Lost Plaza,58501.0
19432,Corporate,EE. UU.,Honolulu,HI,1070 Dusty Beacon Maze,96817.0
19431,Corporate,EE. UU.,Lilburn,GA,7094 Sleepy End,30047.0
19430,Corporate,Puerto Rico,Caguas,PR,9393 Golden View Pike,725.0
19429,Consumer,EE. UU.,Virginia Beach,VA,9627 Little Terrace,23455.0
19428,Consumer,EE. UU.,Azusa,CA,1010 Rustic Fox View,91702.0
19427,Corporate,EE. UU.,Long Beach,CA,7735 Gentle Terrace,90813.0
19426,Consumer,EE. UU.,Bronx,NY,2720 Stony Field,10458.0
19425,Consumer,Puerto Rico,Caguas,PR,45 Merry Bear View,725.0
19424,Consumer,EE. UU.,Provo,UT,3741 Bright Extension,84604.0
19423,Consumer,EE. UU.,Columbia,TN,3408 Tawny Spring Glen,38401.0
19422,Consumer,Puerto Rico,Caguas,PR,4105 Fallen Goose Port,725.0
19421,Consumer,EE. UU.,Stockton,CA,6332 Round Range,95207.0
19420,Home Office,EE. UU.,Marietta,GA,7121 Foggy Woods,30062.0
19419,Home Office,Puerto Rico,Caguas,PR,482 High Quay,725.0
19418,Consumer,EE. UU.,Holland,MI,7177 Old Nectar Ridge,49423.0
19417,Home Office,Puerto Rico,Rio Grande,PR,6750 Stony Fawn Wood,745.0
19416,Home Office,EE. UU.,Brooklyn,NY,2636 Indian Expressway,11212.0
19415,Consumer,Puerto Rico,Caguas,PR,9891 Foggy Hills Acres,725.0
19414,Corporate,EE. UU.,Denver,CO,7500 Wishing Brook Grove,80219.0
19413,Corporate,EE. UU.,Taylor,MI,1497 Sleepy Thicket,48180.0
19412,Corporate,Puerto Rico,Caguas,PR,5012 Honey Wagon Stead,725.0
19411,Corporate,EE. UU.,Chicago,IL,8832 Old Quay,60637.0
19410,Corporate,Puerto Rico,Caguas,PR,8707 Foggy View,725.0
19409,Corporate,EE. UU.,Detroit,MI,4148 Indian Landing,48205.0
19408,Consumer,Puerto Rico,Caguas,PR,4690 Quiet Hickory Campus,725.0
19407,Consumer,EE. UU.,Murfreesboro,TN,8659 Foggy Deer Port,37130.0
19406,Consumer,Puerto Rico,Caguas,PR,8284 Colonial Gate Path,725.0
19405,Corporate,EE. UU.,Cleveland,OH,7701 Rustic Carrefour,44102.0
19404,Consumer,Puerto Rico,Caguas,PR,406 Shady Cider Corner,725.0
19403,Corporate,EE. UU.,Lockport,NY,4542 Sunny Parade,14094.0
19402,Corporate,Puerto Rico,Caguas,PR,2070 Rocky Apple Front,725.0
19401,Corporate,EE. UU.,Saint Charles,MO,3761 Foggy Hickory Extension,63301.0
19400,Corporate,EE. UU.,Los Angeles,CA,9767 Amber Valley,90046.0
19399,Home Office,EE. UU.,Cupertino,CA,3538 Rustic Dale Run,95014.0
19398,Home Office,Puerto Rico,Caguas,PR,1946 Jagged Trail,725.0
19397,Home Office,EE. UU.,Springfield,MO,5434 Middle Range,65807.0
19396,Home Office,Puerto Rico,Caguas,PR,7108 Cinder Road,725.0
19395,Home Office,EE. UU.,Mission Viejo,CA,1557 High Spring Cove,92692.0
19394,Home Office,EE. UU.,Los Angeles,CA,183 Crystal Lake Drive,90042.0
19393,Home Office,Puerto Rico,Caguas,PR,1870 Crystal Blossom Towers,725.0
19392,Home Office,EE. UU.,Roswell,GA,8932 High Row,30075.0
19391,Corporate,Puerto Rico,Caguas,PR,6449 Merry Lagoon Drive,725.0
19390,Home Office,EE. UU.,Ypsilanti,MI,3505 High Mall,48197.0
19389,Corporate,EE. UU.,Brooklyn,NY,7320 Lazy Forest Falls,11218.0
19388,Corporate,Puerto Rico,Caguas,PR,851 Green Prairie Park,725.0
19387,Corporate,EE. UU.,Peoria,AZ,5674 Merry Nectar Pines,85345.0
19386,Corporate,Puerto Rico,Caguas,PR,8651 Heather Drive,725.0
19385,Corporate,EE. UU.,Garden Grove,CA,3068 Indian Quail Cove,92843.0
19384,Home Office,Puerto Rico,Caguas,PR,427 Clear Leaf Loop,725.0
19383,Corporate,EE. UU.,Clementon,NJ,5136 Red Prairie Park,8021.0
19382,Corporate,EE. UU.,Memphis,TN,5722 Easy Heath,38127.0
19381,Consumer,EE. UU.,Antioch,TN,8895 Shady Cider Moor,37013.0
19380,Consumer,Puerto Rico,Caguas,PR,4776 Pleasant Pioneer Cape,725.0
19379,Home Office,EE. UU.,Salt Lake City,UT,1853 Umber Field,84118.0
19378,Consumer,Puerto Rico,Caguas,PR,1142 Round Via,725.0
19377,Consumer,EE. UU.,Bakersfield,CA,2027 Thunder Creek Thicket,93304.0
19376,Corporate,Puerto Rico,Caguas,PR,2059 Cozy Field,725.0
19375,Consumer,EE. UU.,Granada Hills,CA,4436 Tawny Private,91344.0
19374,Consumer,Puerto Rico,Caguas,PR,3914 Silver Horse Cape,725.0
19373,Home Office,EE. UU.,Tallahassee,FL,5002 High Bank,32308.0
19372,Home Office,Puerto Rico,Caguas,PR,1982 Burning Forest,725.0
19371,Home Office,EE. UU.,Hempstead,NY,8776 Green Ridge,11550.0
19370,Corporate,Puerto Rico,Caguas,PR,2568 Rustic Valley,725.0
19369,Corporate,EE. UU.,Astoria,NY,3071 Tawny Canyon,11103.0
19368,Consumer,EE. UU.,Gilroy,CA,9666 Colonial Hickory Thicket,95020.0
19367,Consumer,Puerto Rico,Caguas,PR,9739 Round Spring Expressway,725.0
19366,Consumer,EE. UU.,Azusa,CA,3847 Blue Place,91702.0
19365,Consumer,Puerto Rico,Caguas,PR,3567 Rocky Grove,725.0
19364,Consumer,EE. UU.,Lenoir,NC,8324 Little Common,28645.0
19363,Consumer,EE. UU.,Columbus,OH,7802 Gentle Creek Square,43228.0
19362,Consumer,EE. UU.,Albany,OR,7176 Bright Timber Passage,97321.0
19361,Consumer,Puerto Rico,Humacao,PR,6888 Wishing Mountain Run,791.0
19360,Corporate,Puerto Rico,Caguas,PR,4791 Harvest Quail Limits,725.0
19359,Corporate,EE. UU.,Lindenhurst,NY,4482 Velvet Farm,11757.0
19358,Corporate,EE. UU.,Elyria,OH,4776 Crystal River Stead,44035.0
19357,Corporate,Puerto Rico,Caguas,PR,425 Noble Lane,725.0
19356,Consumer,EE. UU.,Riverside,CA,9666 Gentle Shadow Thicket,92504.0
19355,Corporate,Puerto Rico,Caguas,PR,7550 Sleepy View Court,725.0
19354,Home Office,EE. UU.,Carson,CA,777 Sleepy Quail Key,90745.0
19353,Consumer,EE. UU.,Mesa,AZ,6718 High Panda Dell,85204.0
19352,Home Office,Puerto Rico,Caguas,PR,9871 Cotton Lagoon End,725.0
19351,Home Office,EE. UU.,Honolulu,HI,1066 Hidden Green,96818.0
19350,Consumer,Puerto Rico,Caguas,PR,7192 Green Arbor,725.0
12069,Home Office,Puerto Rico,Caguas,PR,4232 Wishing Creek Campus,725.0
9597,Home Office,Puerto Rico,Caguas,PR,1465 Round Fawn Passage,725.0
9467,Home Office,Puerto Rico,Caguas,PR,1112 Cinder Woods,725.0
2546,Home Office,Puerto Rico,Caguas,PR,4694 Burning Front,725.0
2240,Home Office,Puerto Rico,Caguas,PR,7293 Lazy Hill,725.0
11650,Home Office,Puerto Rico,Caguas,PR,482 Easy Avenue,725.0
10368,Home Office,Puerto Rico,Caguas,PR,3709 Green Cider Court,725.0
6489,Home Office,Puerto Rico,Caguas,PR,19 Clear Autumn Estates,725.0
10533,Home Office,Puerto Rico,Caguas,PR,9138 Indian Nook,725.0
11292,Home Office,Puerto Rico,Caguas,PR,7971 Foggy Highway,725.0
47,Home Office,Puerto Rico,Caguas,PR,357 Noble Lane,725.0
6405,Home Office,Puerto Rico,Caguas,PR,9234 Green Farm,725.0
2426,Home Office,Puerto Rico,Caguas,PR,1088 Jagged Hills Nook,725.0
8133,Home Office,Puerto Rico,Caguas,PR,7046 Sleepy Berry Estates,725.0
1429,Home Office,Puerto Rico,Caguas,PR,6982 Cinder Fawn Cape,725.0
9120,Home Office,Puerto Rico,Caguas,PR,5763 Green Crossing,725.0
12221,Home Office,Puerto Rico,Caguas,PR,5913 Easy Quail Wynd,725.0
9415,Home Office,Puerto Rico,Caguas,PR,7910 Cotton Branch Highway,725.0
724,Home Office,Puerto Rico,Caguas,PR,7291 Shady Nectar Cape,725.0
8897,Home Office,Puerto Rico,Caguas,PR,9825 Colonial Freeway,725.0
7112,Home Office,Puerto Rico,Caguas,PR,2534 Easy Carrefour,725.0
1086,Home Office,Puerto Rico,Caguas,PR,1914 Iron Berry Edge,725.0
2916,Home Office,Puerto Rico,Caguas,PR,3200 Amber Pine Vale,725.0
11339,Home Office,Puerto Rico,Caguas,PR,4210 Dewy Round,725.0
10166,Home Office,Puerto Rico,Caguas,PR,8570 Hazy Forest End,725.0
3091,Home Office,Puerto Rico,Caguas,PR,9885 Hazy Forest Path,725.0
1070,Home Office,Puerto Rico,Caguas,PR,3332 Heather Road,725.0
6871,Home Office,Puerto Rico,Caguas,PR,4114 Lost Blossom Farms,725.0
2339,Home Office,Puerto Rico,Caguas,PR,403 Tawny Hills By-pass,725.0
4232,Home Office,Puerto Rico,Caguas,PR,5346 Clear Hills Way,725.0
8986,Home Office,Puerto Rico,Caguas,PR,4551 Jagged Bay,725.0
6491,Home Office,Puerto Rico,Caguas,PR,3169 Little Subdivision,725.0
5564,Home Office,Puerto Rico,Caguas,PR,3282 Silent Autoroute,725.0
7955,Home Office,Puerto Rico,Caguas,PR,9505 Broad Timber Highlands,725.0
5728,Home Office,Puerto Rico,Caguas,PR,8736 Merry Extension,725.0
9704,Home Office,Puerto Rico,Caguas,PR,1358 Quiet Gate Moor,725.0
8485,Home Office,Puerto Rico,Caguas,PR,3108 Middle Wharf,725.0
11216,Home Office,Puerto Rico,Caguas,PR,6481 Wishing Anchor Centre,725.0
12160,Home Office,Puerto Rico,Caguas,PR,8013 Harvest Close,725.0
6352,Home Office,Puerto Rico,Caguas,PR,4167 Stony Extension,725.0
5870,Home Office,Puerto Rico,Caguas,PR,9005 Old Robin Plaza,725.0
11776,Home Office,Puerto Rico,Caguas,PR,7962 Thunder Zephyr Bend,725.0
7060,Home Office,Puerto Rico,Caguas,PR,5958 Emerald Nook,725.0
3466,Home Office,Puerto Rico,Caguas,PR,907 Merry Forest Way,725.0
1834,Home Office,Puerto Rico,Caguas,PR,5105 Tawny Park,725.0
2439,Home Office,Puerto Rico,Caguas,PR,7173 Fallen Vista,725.0
6416,Home Office,Puerto Rico,Caguas,PR,2915 Quaking Pathway,725.0
6310,Home Office,Puerto Rico,Caguas,PR,772 Rustic Lagoon Crossing,725.0
9029,Home Office,Puerto Rico,Caguas,PR,285 Crystal Circuit,725.0
295,Home Office,Puerto Rico,Caguas,PR,8172 Gentle Elk Beach,725.0
9011,Home Office,Puerto Rico,Caguas,PR,5959 Harvest Forest Boulevard,725.0
1577,Home Office,Puerto Rico,Caguas,PR,5274 Hidden Mall ,725.0
1568,Home Office,Puerto Rico,Caguas,PR,9494 Bright Stead,725.0
9047,Home Office,Puerto Rico,Caguas,PR,5943 Dewy Autoroute,725.0
7603,Home Office,Puerto Rico,Caguas,PR,4103 Rocky View Harbour,725.0
6746,Home Office,Puerto Rico,Caguas,PR,6036 Noble Blossom Wynd,725.0
1566,Consumer,Puerto Rico,Caguas,PR,7595 Cotton Log Row,725.0
2918,Consumer,Puerto Rico,Caguas,PR,2519 Cinder Orchard,725.0
1491,Consumer,Puerto Rico,Caguas,PR,164 Stony Field,725.0
14915,Consumer,Puerto Rico,Caguas,PR,9126 Wishing Expressway,725.0
9619,Consumer,Puerto Rico,Caguas,PR,190 Heather View,725.0
2363,Consumer,Puerto Rico,Caguas,PR,5700 Little Circle,725.0
5898,Consumer,Puerto Rico,Caguas,PR,3980 High Line,725.0
1948,Consumer,Puerto Rico,Caguas,PR,5953 Broad Close,725.0
1820,Consumer,Puerto Rico,Caguas,PR,8370 Golden Goose Place,725.0
14770,Consumer,Puerto Rico,Caguas,PR,4369 Bright Log Estates,725.0
1962,Consumer,Puerto Rico,Caguas,PR,1794 High Diversion,725.0
7175,Consumer,Puerto Rico,Caguas,PR,2861 Velvet Pointe,725.0
1222,Consumer,Puerto Rico,Caguas,PR,9026 Little Avenue,725.0
487,Consumer,Puerto Rico,Caguas,PR,6183 Little Passage,725.0
2217,Consumer,Puerto Rico,Caguas,PR,6232 Red Rise Rise,725.0
14824,Consumer,Puerto Rico,Caguas,PR,1395 Cozy River Carrefour,725.0
2078,Consumer,Puerto Rico,San Juan,PR,1655 Sleepy Pine Common,921.0
10497,Consumer,Puerto Rico,Caguas,PR,7869 Round Cider Square,725.0
4695,Consumer,Puerto Rico,Caguas,PR,911 Rustic Round,725.0
9857,Consumer,Puerto Rico,Caguas,PR,4780 Cinder Treasure Highway,725.0
2168,Consumer,Puerto Rico,Caguas,PR,4854 Tawny Cove,725.0
4078,Consumer,Puerto Rico,Caguas,PR,4393 Pleasant Pioneer Avenue,725.0
11887,Consumer,Puerto Rico,Caguas,PR,5131 Hazy Dale Parade,725.0
6588,Consumer,Puerto Rico,Caguas,PR,1116 Silent Crest,725.0
7167,Consumer,Puerto Rico,Caguas,PR,9539 Velvet Trace,725.0
1459,Consumer,Puerto Rico,Caguas,PR,4485 Noble Fawn Highway,725.0
548,Consumer,Puerto Rico,Caguas,PR,9022 Foggy Dell,725.0
5224,Consumer,Puerto Rico,Caguas,PR,3796 Rustic Autoroute,725.0
2686,Consumer,Puerto Rico,Caguas,PR,8497 Emerald Grove Pines,725.0
468,Consumer,Puerto Rico,Caguas,PR,4791 Harvest Quail Limits,725.0
1260,Consumer,Puerto Rico,Caguas,PR,6567 High Lagoon Heath,725.0
3050,Consumer,Puerto Rico,Caguas,PR,7885 Misty Knoll,725.0
10308,Consumer,Puerto Rico,Caguas,PR,1612 Golden Willow Crest,725.0
387,Consumer,Puerto Rico,Caguas,PR,9460 Hidden Landing,725.0
2270,Consumer,Puerto Rico,Caguas,PR,9297 Burning Extension,725.0
482,Consumer,Puerto Rico,Caguas,PR,1591 Foggy Meadow,725.0
1956,Consumer,Puerto Rico,Caguas,PR,555 Colonial Butterfly Highway,725.0
7466,Consumer,Puerto Rico,Caguas,PR,139 Little Bear Chase,725.0
8224,Consumer,Puerto Rico,Caguas,PR,1285 Noble Pointe,725.0
3490,Consumer,Puerto Rico,Caguas,PR,1132 Harvest Front,725.0
1596,Consumer,Puerto Rico,Caguas,PR,7094 Misty Wynd,725.0
3969,Consumer,Puerto Rico,Vega Baja,PR,7774 Dewy Line,693.0
9342,Consumer,Puerto Rico,Caguas,PR,3684 Old River Crossing,725.0
2028,Consumer,Puerto Rico,Caguas,PR,2762 Umber Cloud Glen,725.0
3940,Consumer,Puerto Rico,Caguas,PR,7258 Burning Dale Mountain,725.0
8293,Consumer,Puerto Rico,Caguas,PR,3593 Blue Brook Acres,725.0
9962,Consumer,Puerto Rico,Caguas,PR,1475 Red Creek Stead,725.0
8098,Consumer,Puerto Rico,Caguas,PR,7761 Silent Hickory Drive,725.0
8348,Consumer,Puerto Rico,Caguas,PR,4703 Old Route,725.0
653,Consumer,Puerto Rico,Caguas,PR,9420 Velvet Lagoon Trail,725.0
8645,Consumer,Puerto Rico,Caguas,PR,2337 Indian Inlet,725.0
1275,Consumer,Puerto Rico,Caguas,PR,7190 Silver Horse Glade,725.0
11189,Consumer,Puerto Rico,Caguas,PR,3760 Stony Promenade,725.0
5988,Consumer,Puerto Rico,Caguas,PR,5434 Grand Common,725.0
9726,Consumer,Puerto Rico,Caguas,PR,4097 Middle Spring Centre,725.0
5113,Consumer,Puerto Rico,Caguas,PR,8924 Easy Treasure Nook,725.0
7202,Consumer,Puerto Rico,Caguas,PR,3506 Heather Berry Round,725.0
1173,Consumer,Puerto Rico,Caguas,PR,7800 Hazy Lake Acres,725.0
13597,Consumer,Puerto Rico,Caguas,PR,4520 Quiet Grounds,725.0
4047,Consumer,Puerto Rico,Caguas,PR,1155 Cotton Inlet,725.0
6594,Consumer,Puerto Rico,Caguas,PR,896 Thunder Knoll,725.0
1186,Consumer,Puerto Rico,Caguas,PR,472 Cinder Sky Farm,725.0
4279,Consumer,Puerto Rico,Caguas,PR,6080 Old Bay,725.0
4151,Consumer,Puerto Rico,Caguas,PR,4251 Sleepy View Alley,725.0
14848,Consumer,Puerto Rico,Caguas,PR,432 Dusty Glen,725.0
4697,Consumer,Puerto Rico,Caguas,PR,6774 Noble Branch Knoll,725.0
5887,Consumer,Puerto Rico,Caguas,PR,9494 Bright Stead,725.0
3207,Consumer,Puerto Rico,Caguas,PR,1812 Sunny River Wharf,725.0
12310,Consumer,Puerto Rico,Caguas,PR,6639 Clear Fawn Grounds,725.0
8397,Consumer,Puerto Rico,Caguas,PR,3440 Clear Moor,725.0
6306,Consumer,Puerto Rico,Caguas,PR,8569 Umber Fox Common,725.0
8002,Consumer,Puerto Rico,Caguas,PR,3412 Golden Orchard,725.0
12382,Consumer,Puerto Rico,Caguas,PR,3413 Silver Lake Carrefour,725.0
7844,Consumer,Puerto Rico,Mayaguez,PR,2681 Cinder By-pass,680.0
12291,Consumer,Puerto Rico,Caguas,PR,3289 Thunder Prairie Inlet,725.0
6523,Consumer,Puerto Rico,Caguas,PR,8094 Broad Dale,725.0
4867,Consumer,Puerto Rico,Caguas,PR,6292 Velvet Wagon  Plaza,725.0
5301,Consumer,Puerto Rico,Caguas,PR,8828 Red Farms,725.0
4784,Consumer,Puerto Rico,Caguas,PR,6336 Thunder Dale,725.0
7446,Consumer,Puerto Rico,Caguas,PR,1974 Fallen Place,725.0
11455,Consumer,Puerto Rico,Caguas,PR,2553 Golden Dale,725.0
5364,Consumer,Puerto Rico,Caguas,PR,2568 Bright Lookout,725.0
259,Consumer,Puerto Rico,Caguas,PR,382 Rocky Pond By-pass,725.0
11290,Consumer,Puerto Rico,Caguas,PR,4692 Gentle Turnabout,725.0
8517,Consumer,Puerto Rico,Humacao,PR,5138 Green Boulevard,791.0
7407,Consumer,Puerto Rico,Caguas,PR,4689 Lost Spring Key,725.0
5965,Consumer,Puerto Rico,Caguas,PR,1018 Colonial Nectar Subdivision,725.0
8677,Consumer,Puerto Rico,Caguas,PR,8696 Bright Dale Pointe,725.0
10093,Consumer,Puerto Rico,Caguas,PR,914 Round Pony Canyon,725.0
12119,Consumer,Puerto Rico,Caguas,PR,135 Burning Ridge,725.0
8274,Consumer,Puerto Rico,Caguas,PR,1905 Broad Apple Highway,725.0
2291,Consumer,Puerto Rico,Caguas,PR,2291 Velvet Berry Freeway,725.0
11310,Consumer,Puerto Rico,Caguas,PR,8718 High Front,725.0
155,Consumer,Puerto Rico,Caguas,PR,1809 Lost Pine Ledge,725.0
4998,Consumer,Puerto Rico,Caguas,PR,1235 Honey Mews,725.0
7720,Consumer,Puerto Rico,Caguas,PR,4746 Quaking Bear Valley,725.0
3099,Consumer,Puerto Rico,Caguas,PR,5735 Round Beacon Terrace,725.0
5011,Consumer,Puerto Rico,Caguas,PR,2387 Silver Freeway,725.0
2643,Consumer,Puerto Rico,Caguas,PR,6567 Red Sky Gate,725.0
9501,Consumer,Puerto Rico,Caguas,PR,9505 Broad Timber Highlands,725.0
9760,Consumer,Puerto Rico,Caguas,PR,7969 Umber Forest,725.0
11793,Consumer,Puerto Rico,Caguas,PR,1538 Sunny Lagoon Mews,725.0
7273,Consumer,Puerto Rico,Bayamon,PR,3450 Round Gate Close,957.0
3329,Consumer,Puerto Rico,Caguas,PR,9709 Dewy Pointe,725.0
9429,Consumer,Puerto Rico,Caguas,PR,4429 Lost Elk Front,725.0
437,Consumer,Puerto Rico,Caguas,PR,2721 Dewy Panda Manor,725.0
2538,Consumer,Puerto Rico,Caguas,PR,4545 Quaking Hickory Ledge,725.0
4280,Consumer,Puerto Rico,Arecibo,PR,6289 Rocky Way,612.0
2813,Consumer,Puerto Rico,Caguas,PR,2585 Silent Autumn Landing,725.0
4249,Consumer,Puerto Rico,Caguas,PR,1411 Little Log Boulevard,725.0
9697,Consumer,Puerto Rico,Vega Baja,PR,4849 Clear Blossom Turnabout,693.0
27,Consumer,Puerto Rico,Caguas,PR,1768 Sleepy Zephyr Place,725.0
5274,Consumer,Puerto Rico,Caguas,PR,1811 Hazy Oak Subdivision,725.0
11273,Consumer,Puerto Rico,Caguas,PR,2972 Pleasant Branch Road,725.0
9495,Consumer,Puerto Rico,Caguas,PR,6502 Heather Nook,725.0
4841,Consumer,Puerto Rico,Caguas,PR,3050 Shady Mews,725.0
9803,Consumer,Puerto Rico,Caguas,PR,8263 Indian Crossing,725.0
7391,Consumer,Puerto Rico,Caguas,PR,3562 Round Edge,725.0
11426,Consumer,Puerto Rico,Caguas,PR,8663 Crystal Bluff Walk,725.0
11664,Consumer,Puerto Rico,Caguas,PR,3180 Golden Cider Circle,725.0
5339,Consumer,Puerto Rico,Caguas,PR,5687 Clear Maze,725.0
3204,Consumer,Puerto Rico,Caguas,PR,4293 Rustic Island,725.0
4438,Consumer,Puerto Rico,Caguas,PR,1426 Fallen Line,725.0
5243,Consumer,Puerto Rico,Caguas,PR,2387 Silver Freeway,725.0
5089,Consumer,Puerto Rico,Caguas,PR,4958 Heather Panda Bank,725.0
6073,Consumer,Puerto Rico,Caguas,PR,1019 Grand Shadow Wynd,725.0
8992,Consumer,Puerto Rico,Caguas,PR,7969 Thunder Butterfly Mall ,725.0
6466,Consumer,Puerto Rico,Caguas,PR,3662 Middle Willow Promenade,725.0
11438,Consumer,Puerto Rico,Caguas,PR,6001 Iron Diversion,725.0
9524,Consumer,Puerto Rico,Caguas,PR,5407 Sunny Wagon  Valley,725.0
2464,Consumer,Puerto Rico,Caguas,PR,6534 Cinder Campus,725.0
3770,Consumer,Puerto Rico,San Sebastian,PR,2383 Crystal Panda Mount,685.0
1306,Consumer,Puerto Rico,Caguas,PR,4606 Tawny Autoroute,725.0
10811,Consumer,Puerto Rico,Caguas,PR,1948 Round Nectar Via,725.0
12033,Consumer,Puerto Rico,Caguas,PR,3385 Cotton Wharf,725.0
9248,Consumer,Puerto Rico,Caguas,PR,340 Velvet Barn Gate,725.0
2214,Consumer,Puerto Rico,Caguas,PR,6567 Red Sky Gate,725.0
6738,Consumer,Puerto Rico,Caguas,PR,9022 Foggy Dell,725.0
5074,Consumer,Puerto Rico,Caguas,PR,1063 Fallen Subdivision,725.0
9148,Consumer,Puerto Rico,Caguas,PR,2220 Quaking Lookout,725.0
3497,Consumer,EE. UU.,New York,NY,6449 Lazy Robin Drive,10016.0
10066,Consumer,EE. UU.,Phoenix,AZ,6229 Clear Oak Lookout,85033.0
4248,Consumer,EE. UU.,Eugene,OR,72 Noble Path,97402.0
6473,Consumer,EE. UU.,Long Beach,CA,870 Amber Quail Circuit,90806.0
12288,Consumer,EE. UU.,Algonquin,IL,1726 Velvet Thicket,60102.0
7764,Consumer,EE. UU.,Indianapolis,IN,6163 Lazy Pointe,46227.0
11720,Consumer,EE. UU.,Los Angeles,CA,5530 Emerald Elk Mews,90003.0
3935,Consumer,EE. UU.,Buena Park,CA,3740 Velvet Rise,90620.0
8792,Consumer,EE. UU.,Hayward,CA,3204 Cinder Line,94541.0
10416,Consumer,EE. UU.,Catonsville,MD,2476 Grand Leaf Townline,21228.0
424,Consumer,EE. UU.,Carlisle,PA,1111 Cotton Vista,17013.0
10031,Consumer,EE. UU.,Staten Island,NY,6764 Tawny Link,10306.0
10819,Consumer,EE. UU.,Long Beach,CA,858 Emerald Key,90806.0
5418,Consumer,EE. UU.,Marietta,GA,6292 Wishing Branch Via,30066.0
7272,Consumer,EE. UU.,Jersey City,NJ,7697 Easy Butterfly Centre,7305.0
5329,Consumer,EE. UU.,Long Beach,CA,4352 Heather Timber Quay,90805.0
7810,Consumer,EE. UU.,Memphis,TN,1490 Amber Forest Forest,38109.0
3624,Consumer,EE. UU.,Lutz,FL,9044 Round Private,33549.0
7331,Consumer,EE. UU.,Lombard,IL,2557 Gentle Hills Wynd,60148.0
125,Consumer,EE. UU.,Oxnard,CA,9831 Sunny Cloud Valley,93030.0
9419,Consumer,EE. UU.,Brooklyn,NY,6269 Harvest Shadow Meadow,11207.0
1250,Consumer,EE. UU.,New Bedford,MA,9725 Cotton Forest,2740.0
7683,Consumer,EE. UU.,Newburgh,NY,6412 Quiet Swale,12550.0
2728,Consumer,EE. UU.,Miami,FL,2459 Velvet Brook Woods,33175.0
4612,Consumer,EE. UU.,Lansdale,PA,5078 Foggy Panda Highlands,19446.0
12019,Consumer,EE. UU.,Los Angeles,CA,5571 Rocky Knoll,90037.0
10549,Consumer,EE. UU.,Baltimore,MD,8773 Colonial Shadow Maze,21206.0
4909,Consumer,EE. UU.,Phoenix,AZ,1606 Rocky Shadow Ledge,85035.0
5854,Consumer,EE. UU.,Fullerton,CA,5803 Umber Meadow,92833.0
3066,Consumer,EE. UU.,Baltimore,MD,1221 High Crest,21218.0
11431,Consumer,EE. UU.,Sacramento,CA,5098 Lazy Pathway,95823.0
9906,Consumer,EE. UU.,Chicago,IL,3957 Emerald Spring Nook,60614.0
2048,Consumer,EE. UU.,Greensboro,NC,3977 Colonial Towers,27410.0
3071,Consumer,EE. UU.,San Jose,CA,5835 Harvest Vista,95127.0
11065,Consumer,EE. UU.,New York,NY,5493 Burning Horse Heath,10031.0
394,Consumer,EE. UU.,Lakewood,OH,1449 Red Cove,44107.0
5707,Consumer,EE. UU.,Hamilton,OH,2056 Misty Grove Rise,45011.0
2682,Consumer,EE. UU.,Roseburg,OR,5430 Burning Rise Route,97470.0
467,Consumer,EE. UU.,Modesto,CA,6324 Golden Line,95350.0
10577,Consumer,EE. UU.,New York,NY,5659 Shady Cloud Port,10003.0
3471,Consumer,EE. UU.,New Bedford,MA,1214 Dusty Crescent,2740.0
3535,Consumer,EE. UU.,Encinitas,CA,1795 Fallen Corners,92024.0
11715,Consumer,EE. UU.,San Jose,CA,9761 Quaking Acres,95116.0
9814,Consumer,EE. UU.,Rome,NY,6115 Clear River Key,13440.0
4848,Consumer,EE. UU.,Watsonville,CA,1985 Sunny Manor,95076.0
569,Consumer,EE. UU.,Meridian,ID,4834 Easy Terrace,83642.0
5749,Consumer,EE. UU.,Houston,TX,6058 Fallen Walk,77084.0
4460,Consumer,EE. UU.,Los Angeles,CA,3200 Amber Bend,90027.0
6506,Consumer,EE. UU.,Brooklyn,NY,1773 Amber Walk,11229.0
6050,Consumer,EE. UU.,Endicott,NY,8775 Wishing Pony Byway,13760.0
3246,Consumer,EE. UU.,San Jose,CA,4845 Thunder Embers Hollow,95148.0
2364,Consumer,EE. UU.,Katy,TX,906 Green Treasure Limits,77450.0
12216,Consumer,EE. UU.,Visalia,CA,7191 Jagged Avenue,93277.0
11388,Consumer,EE. UU.,Lancaster,CA,2395 Misty Carrefour,93535.0
1628,Consumer,EE. UU.,Phoenix,AZ,516 Dewy Bluff Swale,85022.0
7222,Consumer,EE. UU.,Lompoc,CA,2225 Crystal Beach,93436.0
5929,Consumer,EE. UU.,Miami,FL,18 Golden Point,33186.0
6123,Consumer,EE. UU.,York,PA,9540 Little Vista,17404.0
587,Consumer,EE. UU.,Ogden,UT,7814 Colonial Autumn Line,84404.0
1240,Consumer,EE. UU.,Raleigh,NC,2538 Quaking Hills Ramp,27610.0
